iteration,evaluation,x1,y1,x2,y2,D_tau,hard_min_distance,N_eff,separation,objective
0,0,2.7263578446997734,-0.40057621892523043,2.0829224404981836,-0.1546255576046831,0.19937406480312347,0.05447109416127205,11.681215042379891,0.6888402189071698,-0.19937406480312347
0,1,2.719244846291499,-0.36001826638982193,2.158728447776017,-0.16473793998700037,0.2084953337907791,0.06852059066295624,11.65085378404372,0.5935596338067127,-0.2084953337907791
1,2,2.6927798879480314,-0.3055224567702832,2.2685453474569535,-0.16751707904854518,0.22545073926448822,0.10599397867918015,14.81244839557244,0.4461170582098331,-0.22545073926448822
1,3,2.5869200545741613,-0.0875392182921284,2.707812946180699,-0.17863363529472442,0.22452595829963684,0.09129223972558975,14.062281756850167,0.15137134487753248,0.1367057645358395
1,4,2.6924465898975978,-0.3048361399105604,2.2699283747073,-0.16755207935419747,0.22564296424388885,0.10652235895395279,14.874652386408469,0.444261809579034,-0.22564296424388885
1,5,2.6800216481654737,-0.27925109079088806,2.3214859310060785,-0.16885684773724266,0.2314772605895996,0.11351936310529709,17.069530933638955,0.3751463039647188,-0.2314772605895996
2,6,2.7204150894041224,0.0830078034063304,2.763346746892652,-0.09514278662291084,0.2204972356557846,0.06741075962781906,11.080020320804639,0.1832505387235716,-0.17764208256761657
2,7,2.68052221448,-0.2747618818002172,2.3269615882751675,-0.1679433633999522,0.2321282923221588,0.1144488975405693,17.23616614387556,0.3693444358259386,-0.2321282923221588
2,8,2.6888037859587985,-0.20049059334029096,2.4175530758591375,-0.15283030921612697,0.23925772309303284,0.12304241955280304,18.510929198703092,0.27540597381387066,-0.23925772309303284
3,9,2.762689126208303,-0.06404873638919967,2.483894314613111,-0.10469539613097012,0.24674157798290253,0.11979570239782333,16.46344700241815,0.2817422544109453,-0.24674157798290253
4,10,2.8195100711317562,-0.019589804121279815,2.4458663132030534,-0.09261016340141971,0.24974605441093445,0.11886515468358994,15.562210445897485,0.38071200494400464,-0.24974605441093445
5,11,2.798334608487911,-0.0475598460259855,2.442875881339157,-0.09345349157779301,0.2502609193325043,0.12139742821455002,16.17869382076645,0.35840917037409503,-0.2502609193325043
6,12,2.7954453743177496,-0.04884837582421166,2.442469110027179,-0.08449892337138305,0.25033071637153625,0.12132817506790161,16.21154192759277,0.35477204609853347,-0.25033071637153625
7,13,2.7948883942833342,-0.04728153176254672,2.441978758312837,-0.07044113871599109,0.25037217140197754,0.12081392109394073,16.145665189903745,0.3536687412750338,-0.25037217140197754
8,14,2.7952111812804,-0.04741095771113823,2.4424195040600343,-0.06870553104662187,0.2503727972507477,0.12069308757781982,16.125034494397603,0.3534337651802656,-0.2503727972507477
9,15,2.7953650554314797,-0.047456770347691496,2.4425501883689797,-0.06845235754415627,0.25037285685539246,0.12066461890935898,16.118920827115698,0.35343902600314797,-0.25037285685539246
10,16,2.7953734425505012,-0.04745775966343128,2.44256305183941,-0.06845162376606018,0.25037285685539246,0.12066277116537094,16.118689252995505,0.35343445520162936,-0.25037285685539246
10,17,2.7953679150061497,-0.04745710765329343,2.442554574148425,-0.06845210736370079,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746759508804,-0.25037309527397156
11,18,2.79537438514239,-0.04745898860773496,2.442562298969175,-0.06845242447791437,0.25037291646003723,0.12066274881362915,16.11865891932922,0.3534361222336101,-0.25037291646003723
11,19,2.7953679153276094,-0.04745710774674606,2.442554574532222,-0.06845210737945617,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374675282455,-0.25037309527397156
11,20,2.795367915649037,-0.04745710784018941,2.4425545749159814,-0.06845210739520999,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746746140914,-0.25037309527397156
11,21,2.7953711503957135,-0.047458048223962185,2.442558436942578,-0.06845226593656219,0.25037306547164917,0.12066352367401123,16.118780954253886,0.35343679484672824,-0.25037306547164917
11,22,2.7953679161309135,-0.04745710798027722,2.4425545754913025,-0.0684521074188277,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374673612108,-0.25037309527397156
11,23,2.7953679166126464,-0.04745710812032332,2.4425545760664527,-0.06845210744243838,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374672610419,-0.25037309527397156
11,24,2.79536953350418,-0.04745757817214275,2.4425565065045154,-0.06845218668950027,0.25037306547164917,0.12066366523504257,16.11884570158597,0.35343713105368985,-0.25037306547164917
11,25,2.795367916733076,-0.047457108155333716,2.4425545762102354,-0.06845210744834086,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374672360008,-0.25037309527397156
11,26,2.795367916853487,-0.0474571081903389,2.442554576353997,-0.06845210745424246,0.25037309527397156,0.12066415697336197,16.118872944557705,0.353437467210963,-0.25037309527397156
11,27,2.7953687251788333,-0.04745734318124083,2.442555541429256,-0.06845214707187137,0.25037288665771484,0.12066354602575302,16.11880504257879,0.3534372991322774,-0.25037288665771484
11,28,2.795367916857788,-0.04745710819158929,2.442554576359132,-0.06845210745445326,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374672100687,-0.25037309527397156
11,29,2.795367916862089,-0.04745710819283966,2.4425545763642673,-0.06845210745466407,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746720917396,-0.25037309527397156
11,30,2.795368321020461,-0.04745722568704024,2.4425550588967617,-0.06845212726326771,0.25037288665771484,0.12066389620304108,16.118832349547993,0.3534373831707135,-0.25037288665771484
11,31,2.795367916863164,-0.047457108193152256,2.4425545763655507,-0.06845210745471676,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746720895064,-0.25037309527397156
11,32,2.79536791686424,-0.047457108193464846,2.4425545763668346,-0.06845210745476947,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746720872726,-0.25037309527397156
11,33,2.7953681189423505,-0.047457166940252545,2.442554817631798,-0.06845211735901859,0.250372976064682,0.12066405266523361,16.118869411584043,0.3534374251897173,-0.250372976064682
11,34,2.79536791686471,-0.047457108193601605,2.4425545763673964,-0.06845210745479252,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374672086292,-0.25037309527397156
11,35,2.7953679168651804,-0.047457108193738363,2.442554576367958,-0.06845210745481559,0.25037309527397156,0.12066415697336197,16.118872944557705,0.35343746720853114,-0.25037309527397156
11,36,2.7953680179037654,-0.047457137566995454,2.442554696999878,-0.06845211240691709,0.2503730356693268,0.12066415697336197,16.118879414620295,0.3534374461991235,-0.2503730356693268
11,37,2.7953679168654157,-0.04745710819380674,2.442554576368239,-0.0684521074548271,0.25037309527397156,0.12066415697336197,16.118872944557705,0.3534374672084825,-0.25037309527397156
