iteration,evaluation,x1,y1,x2,y2,D_tau,hard_min_distance,N_eff,separation,objective
0,0,1.0,0.0,2.0,0.0,0.2088589370250702,0.053914692252874374,6.436409029605394,1.0,-0.2088589370250702
0,1,1.0586574886679614,-0.16533451906661512,1.995991301456172,-0.05129110277290749,0.237653911113739,0.08161798864603043,6.363108300932142,0.9442460364735583,-0.237653911113739
1,2,1.0,-0.3604258337278958,2.0276696283639115,-0.14985658046948497,0.22781802713871002,0.08400623500347137,10.127928350789439,1.049020626813136,-0.22781802713871002
1,3,1.038687200899162,-0.23175450709292078,2.0067763745772313,-0.08484830064089174,0.2426697015762329,0.09298533201217651,7.407975492929931,0.9791721409878924,-0.2426697015762329
2,4,1.0,-0.2652874565641256,2.0399196936685295,-0.14265878102155138,0.24640002846717834,0.09855261445045471,8.01138759000246,1.0471249979562967,-0.24640002846717834
3,5,1.0,-0.2477407995873181,2.0801353301575793,-0.20155865228751474,0.25210756063461304,0.1023705005645752,7.983355331379946,1.0811221587701565,-0.25210756063461304
4,6,1.0,-0.21077189645102784,2.3677743860201312,-0.6102272681151822,0.254816472530365,0.11770027875900269,12.406730538652091,1.4249110024854517,-0.254816472530365
5,7,1.0,-0.19374422240240774,2.3356873757811507,-0.3931185735411691,0.26721125841140747,0.12666882574558258,10.90240617302259,1.3504854303964702,-0.26721125841140747
6,8,1.0,-0.14996407477234697,2.512608493667943,-0.2327050966602725,0.2850760519504547,0.14557793736457825,12.464506381655656,1.51486980688753,-0.2850760519504547
6,9,1.0,-0.029356244821210964,3.0,0.20921030081630754,0.26167741417884827,0.12093629688024521,13.633391611700793,2.014178243526977,-0.26167741417884827
6,10,1.0,-0.12210538349844126,2.625188991218805,-0.13062893267926706,0.2900150418281555,0.14329056441783905,10.917506493061522,1.625211342585768,-0.2900150418281555
7,11,1.0,-0.13861068250424646,2.6446040695847155,0.06763188148990103,0.29104676842689514,0.14552514255046844,10.647527233896204,1.6574856080513904,-0.29104676842689514
8,12,1.0,-0.23815978060683116,2.357388051172226,0.07352675884225299,0.27173903584480286,0.13567133247852325,11.944039413681269,1.3927134738843014,-0.27173903584480286
8,13,1.0,-0.15863282081075925,2.5868368074586967,0.06881750799881318,0.2947145104408264,0.1546325981616974,11.856141444344122,1.6030548042974986,-0.2947145104408264
9,14,1.0,-0.16216397315975087,2.5789280661360126,-0.015063942710658022,0.29553699493408203,0.15551500022411346,12.036086451037006,1.5857655113509477,-0.29553699493408203
10,15,1.0,-0.16659371026173042,2.584362039455425,0.011353079469776785,0.2958545982837677,0.15669186413288116,12.067465972342603,1.594323722473922,-0.2958545982837677
11,16,1.0,-0.168080584407514,2.5862159602578716,0.010438318040425946,0.2958604097366333,0.1567596197128296,12.05963833536766,1.5962299555853532,-0.2958604097366333
12,17,1.0,-0.16921936881501723,2.5882980983999406,0.008966844259233228,0.2958621382713318,0.15674753487110138,12.046685580144109,1.5982619234376478,-0.2958621382713318
13,18,1.0,-0.1692554762838848,2.588425872693558,0.008907358804746806,0.29586219787597656,0.15674260258674622,12.045627695115806,1.598386295251905,-0.29586219787597656
14,19,1.0,-0.16925564479015254,2.588428670459525,0.008902072374673654,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051273352,-0.29586222767829895
15,20,1.0,-0.16925631244815587,2.588429260967963,0.008901820984495717,0.2958621382713318,0.15674233436584473,12.045573455324039,1.59838913835381,-0.2958621382713318
15,21,1.0,-0.16925564479123517,2.5884286704604826,0.008902072374266018,0.29586222767829895,0.15674231946468353,12.045593349745143,1.598388505128362,-0.29586222767829895
15,22,1.0,-0.16925564479231778,2.58842867046144,0.008902072373858382,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051293887,-0.29586222767829895
15,23,1.0,-0.16925597862023684,2.5884289657147015,0.00890194667917705,0.2958621382713318,0.15674248337745667,12.045591752956815,1.5983888217415898,-0.2958621382713318
15,24,1.0,-0.16925564479258845,2.5884286704616795,0.008902072373756474,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051296454,-0.29586222767829895
15,25,1.0,-0.1692556447928591,2.588428670461919,0.008902072373654566,0.29586222767829895,0.15674231946468353,12.045593349745143,1.598388505129902,-0.29586222767829895
15,26,1.0,-0.16925581170654797,2.5884288180883104,0.008902009526415807,0.2958621382713318,0.15674249827861786,12.045605433342516,1.5983886634357438,-0.2958621382713318
15,27,1.0,-0.16925564479292676,2.5884286704619788,0.008902072373629088,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051299662,-0.29586222767829895
15,28,1.0,-0.16925564479299443,2.5884286704620387,0.008902072373603612,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300306,-0.29586222767829895
15,29,1.0,-0.1692557282497712,2.5884287442751743,0.00890204095000971,0.2958621084690094,0.15674234926700592,12.045587911099595,1.5983885842828862,-0.2958621084690094
15,30,1.0,-0.16925564479300712,2.58842867046205,0.008902072373598835,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300424,-0.29586222767829895
15,31,1.0,-0.1692556447930198,2.588428670462061,0.008902072373594057,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300544,-0.29586222767829895
15,32,1.0,-0.1692556865213955,2.588428707368618,0.008902056661801884,0.2958621382713318,0.15674225986003876,12.045576731477118,1.5983885447064703,-0.2958621382713318
15,33,1.0,-0.16925564479302402,2.588428670462065,0.008902072373592465,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300586,-0.29586222767829895
15,34,1.0,-0.16925564479302826,2.5884286704620685,0.008902072373590872,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300624,-0.29586222767829895
15,35,1.0,-0.16925566565721187,2.5884286889153434,0.008902064517696378,0.29586219787597656,0.15674233436584473,12.045592453504566,1.5983885249182666,-0.29586219787597656
15,36,1.0,-0.16925564479303143,2.5884286704620716,0.008902072373589679,0.29586222767829895,0.15674231946468353,12.045593349745143,1.5983885051300657,-0.29586222767829895
