iteration,evaluation,x1,y1,x2,y2,D_tau,hard_min_distance,N_eff,separation,objective
0,0,1.1,0.2,2.6,-0.7,0.23224234580993652,0.0901096984744072,11.523770979218591,1.7492855684535902,-0.23224234580993652
0,1,1.2595115475702188,0.17108087468950545,2.6199680360474304,-0.6490202547776789,0.2522287964820862,0.12338995933532715,17.06902117911567,1.588523754809193,-0.2522287964820862
1,2,1.3434632186134665,0.1537050903812161,2.6773700735719763,-0.5430955114435815,0.26031652092933655,0.14226345717906952,17.469768211990512,1.5049380639776186,-0.26031652092933655
2,3,1.4942287906258471,0.05603343096995908,2.8930832786070853,-0.19593385195356788,0.25290682911872864,0.10829939693212509,11.653175131622602,1.421366029638079,-0.25290682911872864
2,4,1.4095627283533638,0.11088331936020245,2.7719442983563436,-0.3908908987691796,0.2701481282711029,0.14132052659988403,19.031196450800664,1.4518474121832283,-0.2701481282711029
3,5,1.4733901117126567,0.01842722581389003,2.794148164257873,-0.20025793445250847,0.2732868790626526,0.14933046698570251,19.58196562234862,1.3387400915352363,-0.2732868790626526
4,6,1.4677125187860411,-0.03452762373231824,2.71851810897722,-0.1463954166575162,0.27574482560157776,0.15643051266670227,18.390448059373732,1.2557981635388142,-0.27574482560157776
5,7,1.4420381795949864,-0.004281067037519093,2.700847824570728,-0.1627879920034649,0.2765841782093048,0.15664616227149963,18.0774103015741,1.2687498443531384,-0.2765841782093048
6,8,1.3750165558346992,0.08299674172997695,2.592168753023884,-0.061437543416205706,0.28006041049957275,0.1503297984600067,16.00539499815882,1.225691940843273,-0.28006041049957275
7,9,1.211035427892022,0.2009501672565247,2.3768372390784314,0.092296231355703,0.2701362073421478,0.13624408841133118,15.198735878344046,1.170854192780746,-0.2701362073421478
7,10,1.3236710103013853,0.11993015630742046,2.524744445161405,-0.013300635031732365,0.28221699595451355,0.15418080985546112,15.812268678528707,1.2084402507725829,-0.28221699595451355
8,11,1.1443986398322576,0.18625014850318222,2.2754126660438065,0.21714150217311634,0.24349680542945862,0.0999550148844719,10.426213439423705,1.131435814891335,-0.24349680542945862
8,12,1.3116906624458973,0.12436216428611399,2.5080821929836725,0.0020992671230261276,0.28259357810020447,0.15639279782772064,15.828568045717887,1.2026225136613866,-0.28259357810020447
9,13,1.2976696922316509,0.0994843654141173,2.499093815484605,0.0163919303816996,0.28349336981773376,0.16139481961727142,16.19007462561405,1.2042940989200877,-0.28349336981773376
10,14,1.2977474831286075,0.06757561686427933,2.5092668975100354,0.00869230806490513,0.2838926613330841,0.1626051664352417,16.50792155159282,1.2129495189323751,-0.2838926613330841
11,15,1.2959735208451084,0.03809194607866476,2.5068395663521885,0.012856699837529267,0.2841425836086273,0.16363473236560822,16.703095801103135,1.2111289765399906,-0.2841425836086273
11,16,1.288877671711112,-0.07984273706379356,2.497130241720801,0.02951426692802582,0.2814593017101288,0.1590542048215866,16.943792024893014,1.2131913399200827,-0.2814593017101288
11,17,1.294380125453444,0.011609339545180009,2.504659306762155,0.01659720927299261,0.28435567021369934,0.16430480778217316,16.904677348287233,1.2102894594078333,-0.28435567021369934
12,18,1.280955931815327,-0.23978154258827644,2.4603597442273344,0.04671026011432473,0.2630177140235901,0.13385716080665588,14.115661382578311,1.2137013247697161,-0.2630177140235901
12,19,1.294058197096086,0.005580682932971606,2.503596949812981,0.017319356558238973,0.2843983471393585,0.16432972252368927,16.941441507763837,1.2095957137748226,-0.2843983471393585
13,20,1.2856462032855454,-0.026947464152707754,2.4818113254978713,0.019476577262013656,0.2845061421394348,0.16055439412593842,16.68350755749768,1.1970656586914956,-0.2845061421394348
14,21,1.2883902028568506,-0.009782980640550597,2.4827857540507656,0.014243825121941217,0.2846369445323944,0.1613123118877411,16.61350272944007,1.1946371918314633,-0.2846369445323944
15,22,1.2945966527423844,-0.0105999666154405,2.4815875258284046,0.009573073016618628,0.2847284972667694,0.16187842190265656,16.612236624501183,1.1871622822165084,-0.2847284972667694
16,23,1.314878579656025,-0.015567417667554997,2.4645950306974824,0.002737574796989207,0.2848318815231323,0.16214652359485626,16.102040338019933,1.1498621615413263,-0.2848318815231323
17,24,1.3058687589754754,-0.014850248136615663,2.4683437696016965,0.007774824409656008,0.2848675549030304,0.1616903394460678,16.31690534470202,1.162695163935138,-0.2848675549030304
18,25,1.3074348785502068,-0.01509076685737453,2.4676264632510727,0.00765620173929065,0.28486955165863037,0.16179776191711426,16.2899672172292,1.1604145542826685,-0.28486955165863037
19,26,1.307646074443241,-0.015117264468094126,2.46753464112229,0.00777985851414507,0.2848694324493408,0.16182011365890503,16.287146846140946,1.1601145483759967,-0.2848694324493408
19,27,1.3074517861898518,-0.015092888167817956,2.467619112277327,0.007666101288750974,0.284869521856308,0.1617993265390396,16.28973358920821,1.1603905360360565,-0.284869521856308
19,28,1.307435371308017,-0.01509082868104186,2.4676262490136156,0.007656490252673715,0.2848694324493408,0.1617976576089859,16.289938994056893,1.1604138542907696,-0.2848694324493408
19,29,1.3074348786717636,-0.015090766872625602,2.467626463198223,0.007656201810463044,0.28486955165863037,0.16179776191711426,16.2899672172292,1.1604145541099897,-0.28486955165863037
19,30,1.30743487857585,-0.015090766860591857,2.467626463239924,0.007656201754305,0.28486955165863037,0.16179776191711426,16.2899672172292,1.1604145542462407,-0.28486955165863037
