iteration,evaluation,x1,y1,x2,y2,D_tau,hard_min_distance,N_eff,separation,objective
0,0,3.0,-0.6,3.0,0.6,0.18374255299568176,0.04556668922305107,23.467281651055906,1.2,-0.18374255299568176
0,1,2.9867888601766026,-0.5471917496796322,2.994845064983565,0.542718395868269,0.18933527171611786,0.04609794542193413,20.692603013855855,1.0899399193552546,-0.18933527171611786
1,2,2.7144297426759367,-0.2749401653076666,2.911742548656627,0.10490274967223795,0.22443218529224396,0.07480265945196152,12.89891498887862,0.42803385784819,-0.22443218529224396
1,3,2.0270848740321856,0.412133325073078,2.702019119190145,-1.0,0.154709130525589,0.03000439517199993,26.444000921661065,1.5651379373936636,-0.154709130525589
1,4,2.5956098115641435,-0.15616714681279487,2.875488079352293,-0.08609957622034192,0.24037282168865204,0.10026802867650986,12.958270526475413,0.28851570014268463,-0.24037282168865204
2,5,1.0,1.0,2.3009006464254114,-1.0,0.08434533327817917,0.01689612865447998,115.98087566213479,2.3858630496887394,-0.08434533327817917
2,6,2.3713354880641817,0.006340380293807235,2.7947257232441087,-0.2145547898972926,0.2407267689704895,0.10747607052326202,15.903146742861429,0.47754996331218463,-0.2407267689704895
2,7,2.4904571806240856,-0.07997432297032368,2.83762206734894,-0.14632672779661665,0.24803705513477325,0.1163390651345253,14.887227152556193,0.3534488650440303,-0.24803705513477325
3,8,2.2865483272160114,-0.049746815197786114,2.6681216455444137,0.28100319870974944,0.22999225556850433,0.10765570402145386,14.95624764783944,0.504969077231451,-0.22999225556850433
3,9,2.4531957385042724,-0.07445067594633421,2.8066482766047307,-0.06823826299261357,0.2502298355102539,0.11984006315469742,15.80594046319992,0.35350712972210824,-0.2502298355102539
4,10,2.432254960362106,-0.07230245059026513,2.782163118548443,-0.013450086343218343,0.25007569789886475,0.12104668468236923,16.466037874974006,0.35482294168052525,-0.25007569789886475
4,11,2.444830635078971,-0.07359253556767326,2.796867318221275,-0.04635231582081073,0.25036463141441345,0.12056078016757965,16.100725144881494,0.35308901972405254,-0.25036463141441345
5,12,2.43723320133965,-0.06726302689834142,2.790565351570396,-0.049769518521963776,0.25035741925239563,0.12140967696905136,16.260101630455626,0.3537649378075743,-0.25035741925239563
5,13,2.441692725355314,-0.07097830720044515,2.7942644653224584,-0.047763696814916524,0.25037166476249695,0.12091105431318283,16.166871385852087,0.35333518075449516,-0.25037166476249695
6,14,2.4420173271295487,-0.07013154121405678,2.7945311207730725,-0.04770942336022843,0.2503722310066223,0.12083206325769424,16.1533560749967,0.353226168450187,-0.2503722310066223
7,15,2.4425477857346323,-0.06850137143753937,2.7952969735631665,-0.04747422852643338,0.25037288665771484,0.12067092955112457,16.121055278698208,0.3533753390556486,-0.25037288665771484
8,16,2.4425638281484403,-0.06845338589065376,2.795374605469641,-0.04746198234756075,0.2503727674484253,0.12066227197647095,16.11863018143841,0.35343469498154645,-0.2503727674484253
